corp_code,corp_name,year,quarter,매출액,영업이익,순이익,영업현금흐름,수주잔고,수주잔고_증감
01213586,아이디피,2024,3Q,12487757769.0,3571856307.0,2620784370.0,9400498112.0,0.0,0.0
01213586,아이디피,2024,4Q,46525695543.0,11083090078.0,11515159250.0,14502162120.0,0.0,0.0
01213586,아이디피,2025,1Q,9817461647.0,1746340470.0,1801152502.0,-135248438.0,0.0,0.0
01213586,아이디피,2025,2Q,15496988585.0,5667831955.0,4172138544.0,3065228480.0,0.0,0.0
01213586,아이디피,2025,3Q,11092026197.0,2256073375.0,2508596877.0,4850969190.0,0.0,0.0
00173731,씨앤에스자산관리,2024,1Q,32982612530.0,51993500.0,-139487068.0,-1943015544.0,0.0,0.0
00173731,씨앤에스자산관리,2024,2Q,32972209729.0,-730659505.0,-890633878.0,501212037.0,0.0,0.0
00173731,씨앤에스자산관리,2024,3Q,35192441214.0,234921384.0,949945782.0,3025815221.0,0.0,0.0
00173731,씨앤에스자산관리,2024,4Q,137089528379.0,-1347862955.0,-1441294475.0,4355193526.0,0.0,0.0
00173731,씨앤에스자산관리,2025,1Q,35914129679.0,1146185118.0,1275686411.0,1218784792.0,0.0,0.0
00173731,씨앤에스자산관리,2025,2Q,36326136181.0,1101407474.0,1035405698.0,4002750037.0,0.0,0.0
00173731,씨앤에스자산관리,2025,3Q,36258228702.0,1123225701.0,2716751437.0,5591084618.0,0.0,0.0
00396925,엠로,2024,1Q,14625323107.0,31091568.0,619359964.0,5799890436.0,3449677237.0,0.0
00396925,엠로,2024,2Q,19199416433.0,1751327513.0,8716967499.0,15908855541.0,10066775764.0,6617098527.0
00396925,엠로,2024,3Q,23199386937.0,4391992574.0,6153055374.0,23241920856.0,7004604821.0,-3062170943.0
00396925,엠로,2024,4Q,79455970128.0,8606497659.0,18598488192.0,14185848275.0,3186900247.0,-3817704574.0
00396925,엠로,2025,1Q,20627279688.0,963412290.0,1036538509.0,5576985689.0,1981994084.0,-1204906163.0
00396925,엠로,2025,2Q,22052046590.0,151709251.0,-553217554.0,8826738980.0,2427107971.0,445113887.0
00396925,엠로,2025,3Q,21289838853.0,314663867.0,1724958258.0,3074280357.0,5025668431.0,2598560460.0
01141942,액트로,2024,4Q,203084124613.0,2416736264.0,1485089888.0,-336666943.0,44640000.0,44640000.0
01141942,액트로,2025,1Q,53043315737.0,-930307260.0,-500918696.0,4399596692.0,36320000.0,-8320000.0
01141942,액트로,2025,3Q,71271703291.0,2647062048.0,4326029894.0,17025198588.0,4050000.0,-32270000.0
00524421,테스,2024,1Q,42169447997.0,2383573178.0,6899754421.0,-4978204547.0,0.0,0.0
00524421,테스,2024,2Q,60512548464.0,10010161340.0,12920273131.0,18178166322.0,1355013565.0,1355013565.0
00524421,테스,2024,3Q,50792904846.0,4063006613.0,2490439206.0,19193145456.0,1355003000.0,-10565.0
00524421,테스,2024,4Q,240077826420.0,38473734786.0,42653657309.0,30510621174.0,1518697600.0,163694600.0
00524421,테스,2025,1Q,84496221173.0,16270467965.0,15861232195.0,22497733418.0,1511113850.0,-7583750.0
00524421,테스,2025,2Q,82064274419.0,20368092326.0,0.0,54578673716.0,4376093250.0,2864979400.0
00524421,테스,2025,3Q,67568400439.0,8416197598.0,12100667954.0,65520548212.0,4375393000.0,-700250.0
00491336,잘만테크,2024,1Q,11782004339.0,456837349.0,708135328.0,-680938387.0,0.0,0.0
00491336,잘만테크,2024,2Q,10173878701.0,-107837733.0,-62617349.0,-561930489.0,0.0,0.0
00491336,잘만테크,2024,3Q,13179313592.0,290957311.0,-83484128.0,2891813378.0,0.0,0.0
00491336,잘만테크,2024,4Q,47747333637.0,799993988.0,1080931691.0,3297482530.0,0.0,0.0
00491336,잘만테크,2025,1Q,13010260516.0,239678794.0,345508392.0,-1057792992.0,0.0,0.0
00491336,잘만테크,2025,2Q,10336768425.0,-178036487.0,-448502343.0,-471422134.0,0.0,0.0
00491336,잘만테크,2025,3Q,12093223852.0,351434359.0,299022143.0,2093397699.0,0.0,0.0
00556615,모바일어플라이언스,2024,1Q,6712960872.0,-932421467.0,-1407389663.0,-8901960.0,0.0,0.0
00556615,모바일어플라이언스,2024,2Q,7909857570.0,-218940665.0,-993298826.0,756065778.0,0.0,0.0
00556615,모바일어플라이언스,2024,3Q,10940551321.0,606573015.0,1099274346.0,793372299.0,0.0,0.0
00556615,모바일어플라이언스,2024,4Q,40480792130.0,972394952.0,1400703090.0,5063016429.0,0.0,0.0
00556615,모바일어플라이언스,2025,1Q,8392288867.0,-29777008.0,380609836.0,3597749479.0,0.0,0.0
00556615,모바일어플라이언스,2025,2Q,11089168416.0,256088956.0,1684189010.0,5814100886.0,0.0,0.0
00556615,모바일어플라이언스,2025,3Q,7877326667.0,-559702300.0,-103497752.0,3329241557.0,0.0,0.0
00447760,미래컴퍼니,2024,1Q,7013075166.0,-8433159232.0,-5175484127.0,-1341567866.0,8270725673.0,0.0
00447760,미래컴퍼니,2024,2Q,19290520424.0,-2896284866.0,-1041948329.0,-2908155952.0,10355936484.0,2085210811.0
00447760,미래컴퍼니,2024,3Q,21286413122.0,-2101842029.0,-3503901473.0,-6642227050.0,4511566201.0,-5844370283.0
00447760,미래컴퍼니,2024,4Q,67278649399.0,-16814682582.0,-7141990639.0,-5158990423.0,5731870273.0,1220304072.0
00447760,미래컴퍼니,2025,1Q,12630114899.0,-6617036625.0,-5055045160.0,1173653639.0,3408084370.0,-2323785903.0
00447760,미래컴퍼니,2025,2Q,5271334892.0,-6917521832.0,-9363652602.0,-4919960561.0,4780640321.0,1372555951.0
00447760,미래컴퍼니,2025,3Q,9402517965.0,-5430487585.0,-4602895727.0,-17594958645.0,4112046745.0,-668593576.0
01084294,오토앤,2024,1Q,0.0,-167303402.0,-241291923.0,422466835.0,604381614.0,0.0
01084294,오토앤,2024,2Q,0.0,-218312558.0,-1162022425.0,2060204278.0,738788162.0,134406548.0
01084294,오토앤,2024,3Q,0.0,1383856.0,-276146601.0,2686206199.0,443330961.0,-295457201.0
01084294,오토앤,2024,4Q,0.0,-3302832794.0,-5489424648.0,3067083487.0,537198882.0,93867921.0
01084294,오토앤,2025,1Q,0.0,-634026461.0,-902113598.0,-1186364042.0,458734673.0,-78464209.0
01084294,오토앤,2025,2Q,0.0,588948608.0,220649720.0,-3741949951.0,324228163.0,-134506510.0
01084294,오토앤,2025,3Q,0.0,-346639855.0,-1493772356.0,-2411739228.0,282843561.0,-41384602.0
00118284,동일금속,2024,1Q,26754518281.0,1209929155.0,2563531402.0,756772534.0,0.0,0.0
00118284,동일금속,2024,2Q,24963418672.0,-351171734.0,2890206074.0,8642604821.0,0.0,0.0
00118284,동일금속,2024,3Q,20579128784.0,101078584.0,1570580414.0,10941803133.0,0.0,0.0
00118284,동일금속,2024,4Q,85984630205.0,617915159.0,7247388664.0,12284357118.0,0.0,0.0
00118284,동일금속,2025,1Q,21822404202.0,180994025.0,1799771740.0,1802799597.0,0.0,0.0
00118284,동일금속,2025,2Q,24141045566.0,1204629831.0,2713415278.0,3389454015.0,0.0,0.0
00118284,동일금속,2025,3Q,22585956084.0,-225361299.0,441484621.0,5713786742.0,0.0,0.0
00442145,아바코,2024,1Q,46323155637.0,2988765280.0,5121611693.0,-22159317315.0,73120397464.0,0.0
00442145,아바코,2024,2Q,58113571725.0,3279313927.0,2294184194.0,-51422485954.0,72976069335.0,-144328129.0
00442145,아바코,2024,3Q,97505907909.0,7473818825.0,1902822163.0,-62782609385.0,116591920990.0,43615851655.0
00442145,아바코,2024,4Q,305514630290.0,21104407254.0,26392661904.0,-31826804477.0,100079689712.0,-16512231278.0
00442145,아바코,2025,1Q,26082579703.0,-3382318422.0,-1050221053.0,5358394995.0,147480512958.0,47400823246.0
00442145,아바코,2025,2Q,159046515446.0,19404789364.0,6726622759.0,15629408210.0,87753527255.0,-59726985703.0
00442145,아바코,2025,3Q,50896600067.0,6967684767.0,9122048634.0,12606173588.0,75809183014.0,-11944344241.0
00411446,큐에스아이,2024,1Q,4964737405.0,196181944.0,1650087316.0,1179182855.0,0.0,0.0
00411446,큐에스아이,2024,2Q,6008068369.0,519014394.0,282699798.0,493150527.0,0.0,0.0
00411446,큐에스아이,2024,3Q,5061260492.0,458501691.0,318469075.0,1842587188.0,0.0,0.0
00411446,큐에스아이,2024,4Q,21363283641.0,1184535478.0,3253438320.0,3232403650.0,0.0,0.0
00411446,큐에스아이,2025,1Q,5633183725.0,-33411254.0,193314458.0,584243658.0,0.0,0.0
00411446,큐에스아이,2025,2Q,5722983938.0,15235933.0,194477026.0,659664610.0,0.0,0.0
00411446,큐에스아이,2025,3Q,5891735104.0,215960664.0,584692719.0,1815254865.0,0.0,0.0
01137295,프리시젼바이오,2024,1Q,4165863625.0,-1994614226.0,-1677831156.0,-86415428.0,0.0,0.0
01137295,프리시젼바이오,2024,2Q,5122983534.0,-1168865375.0,-1427977199.0,228038673.0,0.0,0.0
01137295,프리시젼바이오,2024,3Q,4741989947.0,-1289445140.0,-2551435130.0,-67499424.0,0.0,0.0
01137295,프리시젼바이오,2024,4Q,19134127922.0,-5366154453.0,-7305106423.0,-1443978608.0,0.0,0.0
01137295,프리시젼바이오,2025,1Q,4619521858.0,-1503969076.0,-2015844662.0,-378470923.0,0.0,0.0
01137295,프리시젼바이오,2025,2Q,4896503512.0,-1451401318.0,-2689926040.0,-333256492.0,0.0,0.0
01137295,프리시젼바이오,2025,3Q,5117770274.0,-1029975206.0,-1522485015.0,-159843056.0,0.0,0.0
00532129,영림원소프트랩,2024,1Q,12131170579.0,-846718575.0,-438028682.0,-1729281697.0,1854953271.0,0.0
00532129,영림원소프트랩,2024,2Q,15093380696.0,359872698.0,561807880.0,-302270428.0,2855527762.0,1000574491.0
00532129,영림원소프트랩,2024,3Q,18642785648.0,2248687611.0,2502660941.0,-151819861.0,1169728400.0,-1685799362.0
00532129,영림원소프트랩,2024,4Q,62553419730.0,2221478070.0,3279507418.0,4825713280.0,1653630095.0,483901695.0
00532129,영림원소프트랩,2025,1Q,16572249135.0,72897073.0,146808149.0,-14134852.0,3896940770.0,2243310675.0
00532129,영림원소프트랩,2025,2Q,19125729283.0,1270883432.0,2936934767.0,-3990182502.0,3026175109.0,-870765661.0
00532129,영림원소프트랩,2025,3Q,20572774632.0,1289434509.0,3190876264.0,3422209317.0,3719843856.0,693668747.0
01459212,원준,2024,1Q,47377752993.0,7214057163.0,2395171635.0,271858690.0,67978017701.0,0.0
01459212,원준,2024,2Q,45411603239.0,9624473252.0,5942133299.0,2455203999.0,68803888484.0,825870783.0
01459212,원준,2024,3Q,22453233736.0,-233073722.0,1506971605.0,13590316615.0,74220285343.0,5416396859.0
01459212,원준,2024,4Q,149851159615.0,12429006864.0,3739132676.0,-1286542311.0,89884889871.0,15664604528.0
01459212,원준,2025,1Q,97202466980.0,2606726227.0,781788313.0,11470812529.0,31353967841.0,-58530922030.0
01459212,원준,2025,2Q,23937296155.0,3497315715.0,-3542363221.0,5448892933.0,31332967841.0,-21000000.0
01459212,원준,2025,3Q,12972720983.0,-1177744399.0,-1220111105.0,14869139467.0,31412847841.0,79880000.0
00244747,파크시스템스,2024,1Q,25664386428.0,509570226.0,2726640965.0,9685137647.0,0.0,0.0
00244747,파크시스템스,2024,2Q,44696800463.0,12694645397.0,13385456558.0,14677557279.0,0.0,0.0
00244747,파크시스템스,2024,3Q,41374479728.0,8747594356.0,6342983832.0,14957974661.0,0.0,0.0
00244747,파크시스템스,2024,4Q,175059849427.0,38529871391.0,42803661818.0,34715731945.0,0.0,0.0
00244747,파크시스템스,2025,1Q,50909652662.0,13150053946.0,14953670796.0,10809077835.0,0.0,0.0
00244747,파크시스템스,2025,2Q,52309189062.0,11966820237.0,4048386140.0,13893138135.0,0.0,0.0
00244747,파크시스템스,2025,3Q,45620559224.0,8634106798.0,9676313698.0,14882813745.0,0.0,0.0
01234297,미원에스씨,2024,1Q,124459959778.0,12559577583.0,13729846362.0,11937710135.0,0.0,0.0
01234297,미원에스씨,2024,2Q,129806922376.0,16741593858.0,15093412075.0,36843914786.0,0.0,0.0
01234297,미원에스씨,2024,3Q,128576527739.0,16272483605.0,12106306603.0,40945088690.0,0.0,0.0
01234297,미원에스씨,2024,4Q,509267220489.0,58767118333.0,54566854188.0,53958881515.0,0.0,0.0
01234297,미원에스씨,2025,1Q,137865819693.0,17991484215.0,16400335098.0,13092048392.0,0.0,0.0
01234297,미원에스씨,2025,2Q,134805610423.0,19206157974.0,11900731986.0,33978101942.0,0.0,0.0
01234297,미원에스씨,2025,3Q,133317310495.0,18185933741.0,17769418856.0,59684479708.0,0.0,0.0
00763473,코스메카코리아,2024,1Q,125588030441.0,13730406370.0,12552677783.0,9401970091.0,0.0,0.0
00763473,코스메카코리아,2024,2Q,143769968969.0,18093595214.0,16309165885.0,28276839974.0,0.0,0.0
00763473,코스메카코리아,2024,3Q,126627253579.0,15207289524.0,8553643741.0,48279886246.0,0.0,0.0
00763473,코스메카코리아,2024,4Q,524328644684.0,60362466466.0,53687894761.0,69476576639.0,0.0,0.0
00763473,코스메카코리아,2025,1Q,118366010963.0,12290023963.0,9220403024.0,18419473942.0,0.0,0.0
00763473,코스메카코리아,2025,2Q,161733978593.0,23016587256.0,1460886730.0,17653144895.0,0.0,0.0
00763473,코스메카코리아,2025,3Q,182371114252.0,27193065325.0,22337659499.0,34439371824.0,0.0,0.0
00977377,에이비온,2024,1Q,203506020.0,-6561185257.0,-7309737257.0,-6051486454.0,0.0,0.0
00977377,에이비온,2024,2Q,186648798.0,-8702005246.0,-20974034700.0,-17934603048.0,0.0,0.0
00977377,에이비온,2024,3Q,151893886.0,-8064499045.0,-8671163718.0,-23480560218.0,0.0,0.0
00977377,에이비온,2024,4Q,759683815.0,-34065757010.0,-43381471015.0,-28055433675.0,0.0,0.0
00977377,에이비온,2025,1Q,439390433.0,-4987001767.0,-10438009075.0,-8274006147.0,0.0,0.0
00977377,에이비온,2025,2Q,212275667.0,-4363819320.0,-5859199739.0,-12188402494.0,0.0,0.0
00977377,에이비온,2025,3Q,162040357.0,-4393350561.0,-5339166074.0,-16134957647.0,0.0,0.0
00267979,한일화학,2024,1Q,28534928852.0,-2296780649.0,5389263976.0,-2498382314.0,0.0,0.0
00267979,한일화학,2024,2Q,31506904848.0,-1335380737.0,-1371287126.0,-5884358934.0,0.0,0.0
00267979,한일화학,2024,3Q,31892302975.0,-2193996474.0,-2702343720.0,-4450620264.0,0.0,0.0
00267979,한일화학,2024,4Q,125281652588.0,-6571296974.0,4134167077.0,-7438013064.0,0.0,0.0
00267979,한일화학,2025,1Q,32119577614.0,-2372085904.0,-1791718492.0,-259583213.0,0.0,0.0
00267979,한일화학,2025,2Q,31275707577.0,-2812653422.0,-4034772463.0,1632032968.0,0.0,0.0
00267979,한일화학,2025,3Q,30153212450.0,-4687338351.0,-4274702285.0,711840681.0,0.0,0.0
00530121,디에스케이,2024,1Q,4658787820.0,-4954778841.0,-2267087644.0,-1055078086.0,161968410.0,0.0
00530121,디에스케이,2024,2Q,9251089342.0,-3415332282.0,0.0,-3021481536.0,211814894.0,49846484.0
00530121,디에스케이,2024,3Q,4601023680.0,-5012666209.0,-4477304745.0,5517879398.0,1085013744.0,873198850.0
00530121,디에스케이,2024,4Q,22640427894.0,-19700154271.0,-11421875330.0,-8438503673.0,228476240.0,-856537504.0
00530121,디에스케이,2025,1Q,3097436279.0,-5647949112.0,-4687590824.0,-4180609793.0,124870044.0,-103606196.0
00530121,디에스케이,2025,2Q,30859185960.0,-3229496271.0,-3149205469.0,-3598765918.0,113603570.0,-11266474.0
00530121,디에스케이,2025,3Q,4812581740.0,-8446462793.0,-5949394681.0,-5738676125.0,632328000.0,518724430.0
00166272,화승코퍼레이션,2024,1Q,396347907419.0,25166336738.0,29133217311.0,-13437995753.0,0.0,0.0
00166272,화승코퍼레이션,2024,2Q,436256930242.0,23468431240.0,17202279711.0,9300063094.0,0.0,0.0
00166272,화승코퍼레이션,2024,3Q,425296023772.0,25892740989.0,383126946.0,-1188389682.0,0.0,0.0
00166272,화승코퍼레이션,2024,4Q,1698396367637.0,88714989487.0,59944838156.0,17256442313.0,0.0,0.0
00166272,화승코퍼레이션,2025,1Q,455911699788.0,30865078440.0,25574088660.0,38789470759.0,0.0,0.0
00166272,화승코퍼레이션,2025,2Q,438794551650.0,27866543061.0,10604162868.0,46342006618.0,0.0,0.0
00166272,화승코퍼레이션,2025,3Q,445513799951.0,20771464243.0,15074412110.0,90585732293.0,0.0,0.0
00946030,로보티즈,2024,1Q,8337814165.0,-923787201.0,-2639152699.0,287848322.0,0.0,0.0
00946030,로보티즈,2024,2Q,8091981653.0,86653088.0,-405208507.0,1888843241.0,0.0,0.0
00946030,로보티즈,2024,3Q,6836117951.0,-1402917153.0,-1502728028.0,3347534066.0,0.0,0.0
00946030,로보티즈,2024,4Q,30038231053.0,-2973503944.0,-3038577530.0,5356067157.0,0.0,0.0
00946030,로보티즈,2025,1Q,10223377207.0,826026453.0,1202509185.0,909823339.0,0.0,0.0
00946030,로보티즈,2025,2Q,7877483576.0,240743602.0,173709246.0,4669124606.0,0.0,0.0
00946030,로보티즈,2025,3Q,9240449140.0,224268003.0,915324367.0,6062369837.0,0.0,0.0
00108649,TPC,2024,1Q,21774542906.0,336292786.0,-164163441.0,-294307258.0,0.0,0.0
00108649,TPC,2024,2Q,20712377130.0,-513078773.0,-785388699.0,-919474039.0,0.0,0.0
00108649,TPC,2024,3Q,21187038154.0,-1214351450.0,-1322148438.0,-3324075723.0,0.0,0.0
00108649,TPC,2024,4Q,86444286561.0,-2479613149.0,-4793191853.0,-4980816512.0,0.0,0.0
00108649,TPC,2025,1Q,20035022033.0,-1625309793.0,-1726767403.0,-1665048784.0,0.0,0.0
00108649,TPC,2025,2Q,20334957770.0,-415052294.0,-602963723.0,-1764468094.0,0.0,0.0
00108649,TPC,2025,3Q,21135458093.0,-778213525.0,-1092673876.0,-513801604.0,0.0,0.0
00231044,우리기술,2024,1Q,15471894642.0,-399562479.0,-156782225.0,6966931668.0,5128288465.0,0.0
00231044,우리기술,2024,2Q,12862580603.0,-1227897688.0,-763107007.0,9011796416.0,10323107245.0,5194818780.0
00231044,우리기술,2024,3Q,17057630948.0,-1602498886.0,-942123161.0,11017432347.0,9110669463.0,-1212437782.0
00231044,우리기술,2024,4Q,71250184948.0,553922286.0,-4401591680.0,3943637732.0,5655627951.0,-3455041512.0
00231044,우리기술,2025,1Q,18536464902.0,-2998302463.0,-5476517103.0,-9340757808.0,4044416237.0,-1611211714.0
00231044,우리기술,2025,2Q,22584360190.0,-659253157.0,20150908411.0,-9933043367.0,4391191830.0,346775593.0
00231044,우리기술,2025,3Q,21183011773.0,-649879683.0,-3289718887.0,-13774512034.0,2215532008.0,-2175659822.0
00609324,뷰웍스,2024,1Q,0.0,7120871916.0,8064719695.0,11141146283.0,0.0,0.0
00609324,뷰웍스,2024,2Q,0.0,3756588360.0,2627527752.0,15763537611.0,0.0,0.0
00609324,뷰웍스,2024,3Q,0.0,4523872546.0,1166950132.0,30646087418.0,0.0,0.0
00609324,뷰웍스,2024,4Q,0.0,22330975608.0,21093961843.0,35584928645.0,0.0,0.0
00609324,뷰웍스,2025,1Q,0.0,2058977794.0,2122167526.0,11235825274.0,0.0,0.0
00609324,뷰웍스,2025,2Q,0.0,6531884313.0,1958196323.0,7716439094.0,0.0,0.0
00609324,뷰웍스,2025,3Q,0.0,4302756453.0,6358891298.0,26491402907.0,0.0,0.0
01429840,아이티아이즈,2024,1Q,16596354384.0,0.0,18891920.0,-2555514608.0,1017329428.0,0.0
01429840,아이티아이즈,2024,2Q,18237329320.0,0.0,-100237063.0,-4314674955.0,2316711827.0,1299382399.0
01429840,아이티아이즈,2024,3Q,18312142962.0,0.0,-408618426.0,-9729286489.0,1457175298.0,-859536529.0
01429840,아이티아이즈,2024,4Q,79578130695.0,0.0,1241357761.0,9159757829.0,9401416188.0,7944240890.0
01429840,아이티아이즈,2025,1Q,21294961149.0,0.0,-227406683.0,-6825043277.0,7140995404.0,-2260420784.0
01429840,아이티아이즈,2025,2Q,20493925105.0,0.0,-109664360.0,-11454806573.0,1914615524.0,-5226379880.0
01429840,아이티아이즈,2025,3Q,20058108328.0,0.0,-250525642.0,-10632248706.0,3057668990.0,1143053466.0
00143794,원림,2024,1Q,20464082401.0,670819915.0,2876375226.0,-651198812.0,0.0,0.0
00143794,원림,2024,2Q,19861221607.0,554405526.0,0.0,7257709189.0,0.0,0.0
00143794,원림,2024,3Q,18777988713.0,180113719.0,-124841398.0,12328906002.0,0.0,0.0
00143794,원림,2024,4Q,82386592601.0,1733512084.0,4837878605.0,10289548230.0,0.0,0.0
00143794,원림,2025,1Q,20949701142.0,1557802100.0,1340055975.0,8622945581.0,0.0,0.0
00143794,원림,2025,2Q,20260622718.0,35147876.0,393370178.0,7766162774.0,0.0,0.0
00143794,원림,2025,3Q,20972421070.0,1425180396.0,1767732129.0,7394390673.0,0.0,0.0
01267222,캐리소프트,2024,1Q,0.0,-1101004628.0,-1114686615.0,-69433353.0,0.0,0.0
01267222,캐리소프트,2024,2Q,0.0,-953988017.0,-784784582.0,-715698654.0,0.0,0.0
01267222,캐리소프트,2024,3Q,0.0,-290368398.0,-434581527.0,-765719210.0,0.0,0.0
01267222,캐리소프트,2024,4Q,0.0,-3610777923.0,-4895289645.0,-2470097348.0,0.0,0.0
01267222,캐리소프트,2025,1Q,0.0,-842194145.0,-842742917.0,-838817786.0,0.0,0.0
01267222,캐리소프트,2025,2Q,0.0,21563223.0,-249595375.0,-660471026.0,0.0,0.0
01267222,캐리소프트,2025,3Q,0.0,-1026943213.0,-1205253268.0,-1018991329.0,0.0,0.0
00175650,케이씨더블류,2024,1Q,889897177.0,-16955040.0,-67833289.0,270510557.0,0.0,0.0
00175650,케이씨더블류,2024,2Q,1363882447.0,-219579636.0,-45306105.0,1018113044.0,0.0,0.0
00175650,케이씨더블류,2024,3Q,1361911485.0,-163660162.0,-82020413.0,1018837135.0,0.0,0.0
00175650,케이씨더블류,2024,4Q,5228081902.0,-587437587.0,162697052.0,359933242.0,0.0,0.0
00175650,케이씨더블류,2025,1Q,1262118750.0,-206544793.0,758005860.0,-1428556882.0,0.0,0.0
00175650,케이씨더블류,2025,2Q,1308710230.0,-1019347065.0,-980612552.0,166020746.0,0.0,0.0
00175650,케이씨더블류,2025,3Q,1129508561.0,-86365457.0,207850653.0,-349230482.0,0.0,0.0
01359736,프로이천,2024,1Q,7112613199.0,-184952826.0,1313102584.0,-1736942461.0,0.0,0.0
01359736,프로이천,2024,2Q,15515405278.0,1700587695.0,2589925172.0,681396955.0,0.0,0.0
01359736,프로이천,2024,3Q,6883467380.0,-141940241.0,-997661949.0,6794047433.0,0.0,0.0
01359736,프로이천,2024,4Q,36028044979.0,1177001330.0,5601382311.0,8782353998.0,0.0,0.0
01359736,프로이천,2025,1Q,9134767186.0,1554618550.0,1852666218.0,-667450386.0,0.0,0.0
01359736,프로이천,2025,2Q,8180122858.0,-110930693.0,-1309158385.0,-1141802212.0,0.0,0.0
01359736,프로이천,2025,3Q,6000985091.0,-346953461.0,820283573.0,-604209676.0,0.0,0.0
